Rule,Confidence,Support,Lift
"(""'T1057'"", ""'T1573.001'"") -> (""'T1105'"",)",0.746031746031746,0.06300268096514745,1.427024827024827
"(""'T1106'"", ""'T1547.001'"") -> (""'T1057'"",)",0.7288135593220338,0.057640750670241284,2.3334545719065978
"(""'T1057'"", ""'T1204.002'"") -> (""'T1547.001'"",)",0.75,0.05227882037533512,2.56651376146789
"(""'T1057'"", ""'T1566.001'"") -> (""'T1204.002'"",)",0.9534883720930233,0.054959785522788206,5.30822631030892
"(""'T1057'"", ""'T1204.002'"") -> (""'T1566.001'"",)",0.7884615384615384,0.054959785522788206,5.497124370956147
"(""'T1059.001'"", ""'T1070.004'"") -> (""'T1059.003'"",)",0.7727272727272727,0.06836461126005362,1.9474815724815724
"(""'T1057'"", ""'T1112'"") -> (""'T1105'"",)",0.8,0.064343163538874,1.5302564102564102
"(""'T1057'"", ""'T1140'"") -> (""'T1082'"",)",0.7741935483870968,0.09651474530831099,1.7770719602977667
"(""'T1056.001'"", ""'T1112'"") -> (""'T1105'"",)",0.8260869565217391,0.05093833780160858,1.5801560758082496
"(""'T1082'"", ""'T1113'"") -> (""'T1057'"",)",0.7,0.08445040214477212,2.2412017167381975
"(""'T1059.001'"", ""'T1082'"") -> (""'T1059.003'"",)",0.7341772151898734,0.0777479892761394,1.8503250085528564
"(""'T1056.001'"", ""'T1547.001'"") -> (""'T1105'"",)",0.7536231884057971,0.06970509383378017,1.441545893719807
"(""'T1057'"", ""'T1059.001'"") -> (""'T1082'"",)",0.7758620689655172,0.06032171581769437,1.7809018567639257
"(""'T1057'"", ""'T1059.001'"") -> (""'T1105'"",)",0.7586206896551724,0.058981233243967826,1.451105216622458
"(""'T1057'"", ""'T1059.003'"") -> (""'T1082'"",)",0.7933884297520661,0.128686327077748,1.8211315956770504
"(""'T1057'"", ""'T1059.003'"") -> (""'T1083'"",)",0.743801652892562,0.12064343163538874,2.039985415653865
"(""'T1057'"", ""'T1059.003'"") -> (""'T1105'"",)",0.768595041322314,0.12466487935656836,1.470184361093452
"(""'T1057'"", ""'T1112'"") -> (""'T1059.003'"",)",0.7166666666666667,0.057640750670241284,1.8061936936936938
"(""'T1057'"", ""'T1070.004'"") -> (""'T1082'"",)",0.8392857142857143,0.1260053619302949,1.9264835164835163
"(""'T1057'"", ""'T1070.004'"") -> (""'T1083'"",)",0.8125,0.12198391420911528,2.2284007352941178
"(""'T1057'"", ""'T1070.004'"") -> (""'T1105'"",)",0.7589285714285714,0.11394101876675604,1.4516941391941394
"(""'T1070.004'"", ""'T1113'"") -> (""'T1057'"",)",0.7014925373134329,0.06300268096514745,2.2459803984369997
"(""'T1057'"", ""'T1071.001'"") -> (""'T1082'"",)",0.7596899224806202,0.13136729222520108,1.7437805605247465
"(""'T1057'"", ""'T1071.001'"") -> (""'T1083'"",)",0.7054263565891473,0.12198391420911528,1.9347355221158231
"(""'T1057'"", ""'T1071.001'"") -> (""'T1105'"",)",0.751937984496124,0.13002680965147453,1.4383224011130988
"(""'T1057'"", ""'T1204.002'"") -> (""'T1071.001'"",)",0.7692307692307693,0.05361930294906166,1.90646562739586
"(""'T1057'"", ""'T1547.001'"") -> (""'T1071.001'"",)",0.7264150943396226,0.1032171581769437,1.8003510311540147
"(""'T1057'"", ""'T1083'"") -> (""'T1082'"",)",0.8169934640522876,0.1675603217158177,1.875314228255405
"(""'T1057'"", ""'T1082'"") -> (""'T1083'"",)",0.7352941176470589,0.1675603217158177,2.016652249134948
"(""'T1057'"", ""'T1105'"") -> (""'T1082'"",)",0.8169934640522876,0.1675603217158177,1.875314228255405
"(""'T1057'"", ""'T1082'"") -> (""'T1105'"",)",0.7352941176470589,0.1675603217158177,1.4064856711915534
"(""'T1057'"", ""'T1106'"") -> (""'T1082'"",)",0.7380952380952381,0.08310991957104558,1.6942124542124544
"(""'T1057'"", ""'T1112'"") -> (""'T1082'"",)",0.8333333333333334,0.06702412868632708,1.912820512820513
"(""'T1057'"", ""'T1113'"") -> (""'T1082'"",)",0.863013698630137,0.08445040214477212,1.9809483667017913
"(""'T1059.001'"", ""'T1083'"") -> (""'T1059.003'"",)",0.8214285714285714,0.06166219839142091,2.0702220077220077
"(""'T1059.003'"", ""'T1059.005'"") -> (""'T1204.002'"",)",0.7049180327868853,0.057640750670241284,3.924394421335943
"(""'T1059.001'"", ""'T1059.003'"") -> (""'T1105'"",)",0.875,0.1032171581769437,1.6737179487179488
"(""'T1070.004'"", ""'T1106'"") -> (""'T1059.003'"",)",0.717948717948718,0.07506702412868632,1.8094248094248093
"(""'T1070.004'"", ""'T1112'"") -> (""'T1059.003'"",)",0.7419354838709677,0.06166219839142091,1.8698779424585874
"(""'T1070.004'"", ""'T1204.002'"") -> (""'T1059.003'"",)",0.7962962962962963,0.057640750670241284,2.0068818818818817
"(""'T1070.004'"", ""'T1543.003'"") -> (""'T1059.003'"",)",0.7543859649122807,0.057640750670241284,1.9012565196775724
"(""'T1070.004'"", ""'T1547.001'"") -> (""'T1059.003'"",)",0.7128712871287128,0.09651474530831099,1.7966283114797965
"(""'T1070.004'"", ""'T1566.001'"") -> (""'T1059.003'"",)",0.8888888888888888,0.05361930294906166,2.2402402402402406
"(""'T1059.003'"", ""'T1071.001'"") -> (""'T1105'"",)",0.803680981595092,0.17560321715817695,1.5372974673588171
"(""'T1059.003'"", ""'T1132.001'"") -> (""'T1071.001'"",)",0.8,0.064343163538874,1.9827242524916944
"(""'T1071.001'"", ""'T1566.001'"") -> (""'T1059.003'"",)",0.7586206896551724,0.058981233243967826,1.91192917054986
"(""'T1059.003'"", ""'T1573.001'"") -> (""'T1071.001'"",)",0.7162162162162162,0.07104557640750671,1.7750740773996587
"(""'T1059.003'"", ""'T1083'"") -> (""'T1082'"",)",0.7651006711409396,0.15281501340482573,1.7562003097573566
"(""'T1059.003'"", ""'T1082'"") -> (""'T1105'"",)",0.7942857142857143,0.1863270777479893,1.5193260073260073
"(""'T1059.003'"", ""'T1106'"") -> (""'T1082'"",)",0.7032967032967034,0.08579088471849866,1.6143364327979712
"(""'T1059.003'"", ""'T1518.001'"") -> (""'T1082'"",)",0.8653846153846154,0.06032171581769437,1.9863905325443787
"(""'T1082'"", ""'T1566.001'"") -> (""'T1059.003'"",)",0.7142857142857143,0.05361930294906166,1.8001930501930503
"(""'T1059.003'"", ""'T1083'"") -> (""'T1105'"",)",0.785234899328859,0.15683646112600536,1.5020134228187918
"(""'T1083'"", ""'T1106'"") -> (""'T1059.003'"",)",0.7349397590361446,0.08176943699731903,1.8522468251383912
"(""'T1083'"", ""'T1112'"") -> (""'T1059.003'"",)",0.7761194029850746,0.06970509383378017,1.9560306575231952
"(""'T1059.003'"", ""'T1113'"") -> (""'T1083'"",)",0.7142857142857143,0.06702412868632708,1.959033613445378
"(""'T1083'"", ""'T1204.002'"") -> (""'T1059.003'"",)",0.7454545454545455,0.054959785522788206,1.8787469287469287
"(""'T1083'"", ""'T1543.003'"") -> (""'T1059.003'"",)",0.7333333333333333,0.058981233243967826,1.8481981981981983
"(""'T1059.003'"", ""'T1106'"") -> (""'T1105'"",)",0.8021978021978022,0.09785522788203753,1.534460411383488
"(""'T1059.003'"", ""'T1112'"") -> (""'T1105'"",)",0.7631578947368421,0.0777479892761394,1.4597840755735492
"(""'T1059.003'"", ""'T1070.004'"") -> (""'T1105'"",)",0.8226950354609929,0.1554959785522788,1.5736679396253865
"(""'T1070.004'"", ""'T1105'"") -> (""'T1059.003'"",)",0.7116564417177914,0.1554959785522788,1.793566572707677
"(""'T1059.003'"", ""'T1070.004'"") -> (""'T1082'"",)",0.723404255319149,0.13672922252010725,1.660490998363339
"(""'T1059.005'"", ""'T1547.001'"") -> (""'T1059.003'"",)",0.7090909090909091,0.05227882037533512,1.787100737100737
"(""'T1059.001'"", ""'T1140'"") -> (""'T1059.003'"",)",0.7333333333333333,0.058981233243967826,1.8481981981981983
"(""'T1059.001'"", ""'T1204.002'"") -> (""'T1059.003'"",)",0.7377049180327869,0.06032171581769437,1.8592157731501993
"(""'T1059.001'"", ""'T1547.001'"") -> (""'T1059.003'"",)",0.704225352112676,0.06702412868632708,1.7748382185001905
"(""'T1059.001'"", ""'T1566.001'"") -> (""'T1059.003'"",)",0.7368421052631579,0.05630026809651475,1.857041251778094
"(""'T1059.001'"", ""'T1059.005'"") -> (""'T1105'"",)",0.8653846153846154,0.06032171581769437,1.6553254437869822
"(""'T1059.001'"", ""'T1059.005'"") -> (""'T1204.002'"",)",0.7307692307692307,0.05093833780160858,4.068312284730196
"(""'T1059.001'"", ""'T1070.004'"") -> (""'T1105'"",)",0.7878787878787878,0.06970509383378017,1.5070707070707072
"(""'T1059.001'"", ""'T1071.001'"") -> (""'T1082'"",)",0.7142857142857143,0.07372654155495978,1.6395604395604395
"(""'T1059.001'"", ""'T1083'"") -> (""'T1071.001'"",)",0.7678571428571429,0.057640750670241284,1.903061224489796
"(""'T1059.001'"", ""'T1071.001'"") -> (""'T1105'"",)",0.7922077922077922,0.08176943699731903,1.5153513153513154
"(""'T1059.001'"", ""'T1083'"") -> (""'T1082'"",)",0.8214285714285714,0.06166219839142091,1.8854945054945054
"(""'T1059.001'"", ""'T1105'"") -> (""'T1059.003'"",)",0.7333333333333333,0.1032171581769437,1.848198198198198
"(""'T1059.001'"", ""'T1082'"") -> (""'T1105'"",)",0.8227848101265823,0.0871313672922252,1.5738396624472575
"(""'T1059.001'"", ""'T1140'"") -> (""'T1105'"",)",0.8333333333333334,0.06702412868632708,1.594017094017094
"(""'T1059.001'"", ""'T1204.002'"") -> (""'T1105'"",)",0.819672131147541,0.06702412868632708,1.567885666246322
"(""'T1059.001'"", ""'T1547.001'"") -> (""'T1105'"",)",0.7887323943661971,0.07506702412868632,1.5087035030697
"(""'T1059.001'"", ""'T1566.001'"") -> (""'T1105'"",)",0.8070175438596491,0.06166219839142091,1.5436797121007648
"(""'T1059.001'"", ""'T1566.001'"") -> (""'T1204.002'"",)",0.9649122807017544,0.07372654155495978,5.371825085100811
"(""'T1059.001'"", ""'T1204.002'"") -> (""'T1566.001'"",)",0.9016393442622951,0.07372654155495978,6.28619580205301
"(""'T1059.003'"", ""'T1059.005'"") -> (""'T1071.001'"",)",0.7049180327868853,0.057640750670241284,1.7470725995316159
"(""'T1059.005'"", ""'T1082'"") -> (""'T1059.003'"",)",0.7090909090909091,0.05227882037533512,1.787100737100737
"(""'T1059.003'"", ""'T1059.005'"") -> (""'T1105'"",)",0.8032786885245902,0.06568364611260054,1.5365279529213955
"(""'T1059.005'"", ""'T1204.002'"") -> (""'T1059.003'"",)",0.7049180327868853,0.057640750670241284,1.7765839610101903
"(""'T1056.001'"", ""'T1083'"") -> (""'T1105'"",)",0.7468354430379747,0.07908847184986595,1.4285621551444336
"(""'T1059.001'"", ""'T1083'"") -> (""'T1105'"",)",0.875,0.06568364611260054,1.6737179487179488
"(""'T1056.001'"", ""'T1547.001'"") -> (""'T1082'"",)",0.7101449275362319,0.06568364611260054,1.6300557413600893
"(""'T1053.005'"", ""'T1082'"") -> (""'T1105'"",)",0.7794117647058824,0.07104557640750671,1.490874811463047
"(""'T1056.001'"", ""'T1105'"") -> (""'T1082'"",)",0.7241379310344828,0.08445040214477212,1.6621750663129973
"(""'T1041'"", ""'T1071.001'"") -> (""'T1105'"",)",0.7291666666666666,0.0938337801608579,1.394764957264957
"(""'T1041'"", ""'T1106'"") -> (""'T1071.001'"",)",0.7321428571428571,0.054959785522788206,1.8145467489321312
"(""'T1041'"", ""'T1140'"") -> (""'T1071.001'"",)",0.7941176470588235,0.07238605898123325,1.9681453976939614
"(""'T1041'"", ""'T1547.001'"") -> (""'T1071.001'"",)",0.8035714285714286,0.06032171581769437,1.991575700047461
"(""'T1041'"", ""'T1083'"") -> (""'T1082'"",)",0.8395061728395061,0.09115281501340483,1.9269895536562205
"(""'T1041'"", ""'T1105'"") -> (""'T1082'"",)",0.81,0.10857908847184987,1.8592615384615385
"(""'T1041'"", ""'T1082'"") -> (""'T1105'"",)",0.801980198019802,0.10857908847184987,1.534044173648134
"(""'T1041'"", ""'T1106'"") -> (""'T1082'"",)",0.8571428571428571,0.064343163538874,1.9674725274725273
"(""'T1041'"", ""'T1140'"") -> (""'T1082'"",)",0.8235294117647058,0.07506702412868632,1.890316742081448
"(""'T1041'"", ""'T1547.001'"") -> (""'T1082'"",)",0.8571428571428571,0.064343163538874,1.9674725274725273
"(""'T1041'"", ""'T1083'"") -> (""'T1105'"",)",0.8148148148148148,0.08847184986595175,1.5585944919278254
"(""'T1041'"", ""'T1106'"") -> (""'T1105'"",)",0.8214285714285714,0.06166219839142091,1.5712454212454214
"(""'T1041'"", ""'T1113'"") -> (""'T1105'"",)",0.8837209302325582,0.05093833780160858,1.6903995229576625
"(""'T1041'"", ""'T1140'"") -> (""'T1105'"",)",0.7941176470588235,0.07238605898123325,1.519004524886878
"(""'T1041'"", ""'T1547.001'"") -> (""'T1105'"",)",0.7857142857142857,0.058981233243967826,1.502930402930403
"(""'T1047'"", ""'T1057'"") -> (""'T1082'"",)",0.8260869565217391,0.05093833780160858,1.8961872909698996
"(""'T1047'"", ""'T1059.003'"") -> (""'T1059.001'"",)",0.7017543859649122,0.05361930294906166,3.537221431958274
"(""'T1047'"", ""'T1059.001'"") -> (""'T1059.003'"",)",0.8163265306122449,0.05361930294906166,2.0573634859349146
"(""'T1047'"", ""'T1059.001'"") -> (""'T1105'"",)",0.7959183673469388,0.05227882037533512,1.5224489795918368
"(""'T1047'"", ""'T1059.003'"") -> (""'T1082'"",)",0.7368421052631579,0.05630026809651475,1.691336032388664
"(""'T1047'"", ""'T1105'"") -> (""'T1059.003'"",)",0.7704918032786885,0.06300268096514745,1.9418475852902082
"(""'T1047'"", ""'T1059.003'"") -> (""'T1105'"",)",0.8245614035087719,0.06300268096514745,1.577237966711651
"(""'T1047'"", ""'T1071.001'"") -> (""'T1082'"",)",0.8571428571428571,0.05630026809651475,1.9674725274725275
"(""'T1041'"", ""'T1105'"") -> (""'T1071.001'"",)",0.7,0.0938337801608579,1.7348837209302324
"(""'T1047'"", ""'T1071.001'"") -> (""'T1105'"",)",0.7959183673469388,0.05227882037533512,1.5224489795918368
"(""'T1041'"", ""'T1083'"") -> (""'T1071.001'"",)",0.7283950617283951,0.07908847184986595,1.805258192855092
"(""'T1041'"", ""'T1082'"") -> (""'T1071.001'"",)",0.7425742574257426,0.10053619302949061,1.840399986842538
"(""'T1036.005'"", ""'T1106'"") -> (""'T1082'"",)",0.7358490566037735,0.05227882037533512,1.6890566037735848
"(""'T1036.005'"", ""'T1547.001'"") -> (""'T1082'"",)",0.746031746031746,0.06300268096514745,1.7124297924297924
"(""'T1036.005'"", ""'T1083'"") -> (""'T1105'"",)",0.8076923076923077,0.08445040214477212,1.5449704142011835
"(""'T1036.005'"", ""'T1547.001'"") -> (""'T1083'"",)",0.7142857142857143,0.06032171581769437,1.959033613445378
"(""'T1036.005'"", ""'T1106'"") -> (""'T1105'"",)",0.8113207547169812,0.057640750670241284,1.5519109820996613
"(""'T1036.005'"", ""'T1140'"") -> (""'T1105'"",)",0.75,0.06836461126005362,1.4346153846153848
"(""'T1036.005'"", ""'T1204.002'"") -> (""'T1105'"",)",0.8,0.05361930294906166,1.5302564102564102
"(""'T1036.005'"", ""'T1547.001'"") -> (""'T1105'"",)",0.8253968253968254,0.06970509383378017,1.578835978835979
"(""'T1036.005'"", ""'T1566.001'"") -> (""'T1204.002'"",)",0.9512195121951219,0.05227882037533512,5.295595194757918
"(""'T1036.005'"", ""'T1204.002'"") -> (""'T1566.001'"",)",0.78,0.05227882037533512,5.438130841121495
"(""'T1041'"", ""'T1057'"") -> (""'T1071.001'"",)",0.75,0.064343163538874,1.8588039867109636
"(""'T1041'"", ""'T1057'"") -> (""'T1082'"",)",0.84375,0.07238605898123325,1.9367307692307694
"(""'T1041'"", ""'T1057'"") -> (""'T1083'"",)",0.765625,0.06568364611260054,2.099839154411765
"(""'T1041'"", ""'T1057'"") -> (""'T1105'"",)",0.765625,0.06568364611260054,1.4645032051282052
"(""'T1041'"", ""'T1070.004'"") -> (""'T1059.003'"",)",0.7121212121212122,0.06300268096514745,1.7947379197379196
"(""'T1041'"", ""'T1059.003'"") -> (""'T1071.001'"",)",0.7564102564102564,0.07908847184986595,1.8746912002725955
"(""'T1041'"", ""'T1059.003'"") -> (""'T1082'"",)",0.8205128205128205,0.08579088471849866,1.8833925049309665
"(""'T1041'"", ""'T1059.003'"") -> (""'T1105'"",)",0.7948717948717948,0.08310991957104558,1.5204470742932281
"(""'T1041'"", ""'T1547.001'"") -> (""'T1059.003'"",)",0.7142857142857143,0.05361930294906166,1.8001930501930503
"(""'T1041'"", ""'T1070.004'"") -> (""'T1071.001'"",)",0.7727272727272727,0.06836461126005362,1.9151313802476593
"(""'T1041'"", ""'T1070.004'"") -> (""'T1082'"",)",0.8939393939393939,0.07908847184986595,2.051934731934732
"(""'T1041'"", ""'T1070.004'"") -> (""'T1083'"",)",0.7575757575757576,0.06702412868632708,2.0777629233511585
"(""'T1041'"", ""'T1070.004'"") -> (""'T1105'"",)",0.803030303030303,0.07104557640750671,1.5360528360528363
"(""'T1041'"", ""'T1071.001'"") -> (""'T1082'"",)",0.78125,0.10053619302949061,1.7932692307692308
"(""'T1047'"", ""'T1105'"") -> (""'T1082'"",)",0.8032786885245902,0.06568364611260054,1.8438335435056747
"(""'T1047'"", ""'T1082'"") -> (""'T1105'"",)",0.7903225806451613,0.06568364611260054,1.5117452440033086
"(""'T1049'"", ""'T1082'"") -> (""'T1057'"",)",0.78,0.05227882037533512,2.4973390557939914
"(""'T1059.003'"", ""'T1113'"") -> (""'T1105'"",)",0.8714285714285714,0.08176943699731903,1.666886446886447
"(""'T1053.005'"", ""'T1083'"") -> (""'T1105'"",)",0.7636363636363637,0.05630026809651475,1.4606993006993008
"(""'T1053.005'"", ""'T1140'"") -> (""'T1105'"",)",0.7592592592592593,0.054959785522788206,1.452326685660019
"(""'T1053.005'"", ""'T1204.002'"") -> (""'T1105'"",)",0.7959183673469388,0.05227882037533512,1.5224489795918368
"(""'T1053.005'"", ""'T1547.001'"") -> (""'T1105'"",)",0.7741935483870968,0.064343163538874,1.480893300248139
"(""'T1053.005'"", ""'T1566.001'"") -> (""'T1204.002'"",)",0.9555555555555556,0.057640750670241284,5.319734660033167
"(""'T1053.005'"", ""'T1204.002'"") -> (""'T1566.001'"",)",0.8775510204081632,0.057640750670241284,6.118252908640091
"(""'T1056.001'"", ""'T1082'"") -> (""'T1057'"",)",0.7160493827160493,0.0777479892761394,2.2925872940179093
"(""'T1056.001'"", ""'T1057'"") -> (""'T1082'"",)",0.8405797101449275,0.0777479892761394,1.929453734671126
"(""'T1056.001'"", ""'T1057'"") -> (""'T1083'"",)",0.7536231884057971,0.06970509383378017,2.06692242114237
"(""'T1056.001'"", ""'T1057'"") -> (""'T1105'"",)",0.7536231884057971,0.06970509383378017,1.441545893719807
"(""'T1056.001'"", ""'T1059.003'"") -> (""'T1082'"",)",0.7236842105263158,0.07372654155495978,1.6611336032388662
"(""'T1056.001'"", ""'T1059.003'"") -> (""'T1083'"",)",0.7236842105263158,0.07372654155495978,1.9848103715170278
"(""'T1056.001'"", ""'T1105'"") -> (""'T1059.003'"",)",0.735632183908046,0.08579088471849866,1.8539919229574404
"(""'T1056.001'"", ""'T1059.003'"") -> (""'T1105'"",)",0.8421052631578947,0.08579088471849866,1.610796221322537
"(""'T1056.001'"", ""'T1547.001'"") -> (""'T1059.003'"",)",0.7391304347826086,0.06836461126005362,1.8628084606345476
"(""'T1056.001'"", ""'T1070.004'"") -> (""'T1082'"",)",0.7727272727272727,0.06836461126005362,1.773706293706294
"(""'T1056.001'"", ""'T1070.004'"") -> (""'T1083'"",)",0.7727272727272727,0.06836461126005362,2.1193181818181817
"(""'T1056.001'"", ""'T1070.004'"") -> (""'T1105'"",)",0.7424242424242424,0.06568364611260054,1.42012432012432
"(""'T1056.001'"", ""'T1071.001'"") -> (""'T1083'"",)",0.7285714285714285,0.06836461126005362,1.9982142857142857
"(""'T1056.001'"", ""'T1071.001'"") -> (""'T1105'"",)",0.7857142857142857,0.07372654155495978,1.502930402930403
"(""'T1056.001'"", ""'T1083'"") -> (""'T1082'"",)",0.7848101265822784,0.08310991957104558,1.8014410905550147
